FlightId,FlightNum,Airline,PassengerCount,Arrival,ScheduledDate,ScheduledTime,TerminalNum,Domestic
1004277,9055,Air India,21810,Departure,9/24/2023,02:53 PM,TBIT,Domestic
1004278,5417,Air France,193139,Departure,5/12/2023,04:47 AM,T5,Domestic
1004279,2392,Air France,221306,Departure,5/25/2023,03:19 PM,T6,Domestic
1004280,9127,Virgin Atlantic,31565,Departure,8/7/2023,06:23 AM,TBIT,International
1004281,4198,Avianca,73090,Arrival,11/5/2023,04:25 PM,T7,International
1004282,1403,Southwest Airlines,36677,Departure,7/31/2023,04:00 PM,T4,International
1004283,8820,Qantas,364573,Arrival,10/21/2023,09:23 AM,TBIT,International
1004284,5184,Finnair,326230,Arrival,5/8/2023,10:53 AM,T7,Domestic
1004285,7652,Japan Airlines,25285,Arrival,9/8/2023,03:19 AM,T4,International
1004286,7602,Aeroflot,42358,Departure,8/30/2023,06:16 AM,T3,International
1004287,9711,Air Canada,20482,Departure,2/7/2023,05:43 AM,TBIT,Domestic
1004288,1566,Thai Airways,610311,Arrival,12/2/2023,09:37 PM,TBIT,International
1004289,3016,Scandinavian Airlines,278438,Departure,2/20/2023,08:09 AM,T6,Domestic
1004290,2430,Asiana Airlines,379258,Departure,1/13/2023,07:41 AM,T4,Domestic
1004291,4038,Delta Air Lines,9037,Departure,5/24/2023,09:26 AM,T1,International
1004292,9328,Allegiant Air,301232,Departure,1/31/2023,07:50 PM,T7,Domestic
1004293,7141,Frontier Airlines,69330,Departure,2/11/2023,11:20 AM,T6,International
1004294,7015,Volaris,20532,Departure,4/24/2023,08:43 AM,T3,Domestic
1004295,5389,TAP Air Portugal,449152,Arrival,11/16/2023,12:46 PM,T1,Domestic
1004296,5840,EVA Air,267,Departure,4/14/2023,09:40 AM,T5,International
1004297,3280,Thai Airways,29651,Arrival,11/16/2023,07:49 PM,T7,International
1004298,3920,Qatar Airways,3918,Arrival,6/18/2023,11:08 AM,T3,International
1004299,8419,Swiss International Air Lines,301190,Departure,12/9/2023,07:29 PM,T3,Domestic
1004300,3686,Spirit Airlines,296165,Arrival,2/16/2023,09:25 AM,T5,Domestic
1004301,6327,Avianca,72728,Arrival,4/23/2023,12:04 PM,Miscellaneous Terminal,Domestic
1004302,3677,China Airlines,153673,Departure,10/13/2023,11:13 PM,T8,Domestic
1004303,5972,American Airlines,758872,Arrival,5/2/2023,12:17 AM,TBIT,International
1004304,7010,WestJet,111543,Departure,9/16/2023,09:37 AM,T1,Domestic
1004305,2324,Allegiant Air,5,Arrival,9/27/2023,12:49 PM,Miscellaneous Terminal,International
1004306,3084,Etihad Airways,125711,Departure,7/1/2023,06:36 AM,T3,Domestic
1004307,5678,Air Canada,6046,Arrival,6/19/2023,11:10 PM,TBIT,Domestic
1004308,2370,Emirates,408908,Departure,5/10/2023,11:05 PM,T1,Domestic
1004309,9400,Avianca,351079,Departure,6/8/2023,06:35 AM,T1,Domestic
1004310,2989,Air France,168348,Arrival,4/25/2023,06:30 PM,T8,Domestic
1004311,9441,Allegiant Air,4295,Arrival,9/25/2023,10:34 AM,T4,International
1004312,7187,Volaris,35267,Departure,10/8/2023,08:32 PM,T7,International
1004313,6859,American Airlines,7437,Arrival,3/14/2023,06:44 AM,Miscellaneous Terminal,International
1004314,6859,Hawaiian Airlines,4,Departure,7/19/2023,03:21 AM,Miscellaneous Terminal,International
1004315,3931,Qantas,40047,Arrival,10/25/2023,03:15 PM,T7,International
1004316,3243,Air India,679595,Departure,3/18/2023,10:40 AM,TBIT,International
1004317,7145,Frontier Airlines,16,Arrival,8/23/2023,07:04 PM,Miscellaneous Terminal,International
1004318,3779,Norwegian Air Shuttle,33033,Arrival,1/9/2023,06:00 AM,T7,International
1004319,2865,United Airlines,71065,Departure,4/2/2023,11:26 AM,T3,International
1004320,8242,Asiana Airlines,264371,Departure,11/1/2023,12:56 PM,T6,Domestic
1004321,5047,Air New Zealand,372938,Arrival,7/2/2023,08:57 AM,T4,Domestic
1004322,8632,Thai Airways,283338,Departure,4/16/2023,12:23 PM,T7,Domestic
1004323,1592,Aeromexico,2949,Departure,4/10/2023,12:16 AM,T8,International
1004324,1393,Air India,197717,Departure,1/22/2023,06:49 AM,T7,Domestic
1004325,8584,Cathay Pacific,111940,Arrival,2/8/2023,04:08 AM,Miscellaneous Terminal,Domestic
1004326,9145,Air China,226610,Arrival,4/17/2023,02:51 AM,T5,Domestic
1004327,8271,TAP Air Portugal,125975,Departure,10/3/2023,06:00 AM,T8,Domestic
1004328,7105,Finnair,6749,Departure,4/14/2023,07:52 PM,Miscellaneous Terminal,International
1004329,9692,Finnair,28395,Arrival,6/29/2023,09:21 PM,T2,Domestic
1004330,9153,Virgin Atlantic,399610,Arrival,3/4/2023,07:08 PM,T5,Domestic
1004331,5704,Asiana Airlines,341287,Departure,5/15/2023,11:44 PM,TBIT,International
1004332,5366,British Airways,99731,Departure,3/30/2023,01:39 AM,T6,International
1004333,2988,Emirates,9673,Arrival,11/20/2023,09:23 AM,T6,International
1004334,8921,Saudia,35771,Departure,5/20/2023,10:17 PM,T7,International
1004335,6713,Asiana Airlines,4109,Departure,7/9/2023,06:20 AM,T6,International
1004336,7086,Emirates,35189,Departure,8/28/2023,02:54 PM,T4,International
1004337,8624,Allegiant Air,414609,Arrival,4/16/2023,02:18 PM,TBIT,International
1004338,4591,TAP Air Portugal,345,Departure,12/30/2023,12:23 PM,Imperial Terminal,Domestic
1004339,6816,Avianca,77901,Departure,5/27/2023,07:55 AM,T6,International
1004340,6731,EVA Air,13623,Departure,12/9/2023,05:55 AM,T8,International
1004341,4460,China Airlines,13656,Arrival,9/10/2023,07:12 AM,T7,International
1004342,1884,Scandinavian Airlines,108221,Departure,8/6/2023,06:44 AM,T8,Domestic
1004343,5809,Aeromexico,200684,Departure,7/14/2023,05:56 AM,T2,International
1004344,5855,Qatar Airways,16438,Departure,2/15/2023,09:16 AM,T8,International
1004345,2587,TAP Air Portugal,5385,Departure,12/21/2023,05:01 AM,T6,International
1004346,1969,Air France,370507,Arrival,12/27/2023,11:53 AM,T1,Domestic
1004347,5809,Virgin Atlantic,240431,Departure,7/6/2023,10:25 AM,T6,Domestic
1004348,8713,Air France,396107,Arrival,5/17/2023,02:14 AM,TBIT,International
1004349,9516,Thai Airways,215731,Departure,11/24/2023,03:10 PM,T7,Domestic
1004350,2034,Qatar Airways,403449,Arrival,6/1/2023,08:55 AM,T1,Domestic
1004351,5249,LATAM Airlines,26524,Departure,4/21/2023,08:18 PM,T7,International
1004352,4011,LATAM Airlines,70107,Departure,11/5/2023,03:35 PM,T6,International
1004353,7194,Swiss International Air Lines,244322,Departure,10/24/2023,10:30 PM,T6,Domestic
1004354,7443,Qatar Airways,77479,Departure,12/24/2023,06:47 PM,T4,International
1004355,1272,Air France,105202,Arrival,4/9/2023,05:25 PM,T8,Domestic
1004356,5978,Philippine Airlines,404,Arrival,1/4/2023,08:15 AM,T6,International
1004357,6374,Turkish Airlines,26553,Arrival,5/27/2023,02:44 AM,T2,Domestic
1004358,2552,Volaris,3344,Arrival,6/8/2023,08:26 PM,T8,International
1004359,4022,Scandinavian Airlines,263479,Arrival,5/2/2023,06:33 AM,T7,Domestic
1004360,8384,Southwest Airlines,406518,Arrival,12/21/2023,10:37 AM,T4,Domestic
1004361,5774,Cathay Pacific,269570,Arrival,9/27/2023,11:48 AM,T7,Domestic
1004362,7152,Singapore Airlines,319780,Departure,7/31/2023,11:34 AM,T1,Domestic
1004363,1328,Korean Air,30893,Arrival,2/13/2023,09:54 PM,T4,International
1004364,7814,American Airlines,37840,Arrival,8/31/2023,03:43 AM,T4,International
1004365,5872,JetBlue Airways,455005,Arrival,3/8/2023,11:41 PM,T5,Domestic
1004366,8284,United Airlines,35794,Arrival,1/25/2023,04:55 AM,T5,International
1004367,6373,Norwegian Air Shuttle,161984,Departure,8/27/2023,07:13 AM,T2,International
1004368,6496,Thai Airways,355257,Departure,6/6/2023,11:58 AM,T6,Domestic
1004369,4170,Lufthansa,209449,Departure,1/3/2023,12:10 AM,T3,Domestic
1004370,7609,Aeromexico,286606,Departure,6/22/2023,07:29 PM,T3,Domestic
1004371,9036,British Airways,105202,Arrival,3/13/2023,02:55 PM,T8,Domestic
1004372,1274,British Airways,398069,Departure,10/5/2023,07:11 AM,T1,Domestic
1004373,3226,Spirit Airlines,31474,Arrival,8/27/2023,12:14 PM,T2,Domestic
1004374,6850,Allegiant Air,498,Departure,4/4/2023,03:22 AM,Imperial Terminal,Domestic
1004375,3733,Virgin Atlantic,270784,Departure,2/11/2023,05:24 AM,T7,Domestic
1004376,7819,Singapore Airlines,10,Arrival,10/5/2023,05:46 AM,Miscellaneous Terminal,International
1004377,7808,WestJet,345277,Arrival,4/26/2023,01:50 PM,T4,Domestic
1004378,6859,Saudia,223628,Departure,3/10/2023,12:01 AM,T6,Domestic
1004379,4732,Virgin Atlantic,6407,Departure,4/12/2023,03:48 AM,Miscellaneous Terminal,International
1004380,5045,WestJet,192851,Departure,2/28/2023,06:15 PM,T2,International
1004381,7052,Alitalia,164497,Departure,2/27/2023,05:57 AM,T8,Domestic
1004382,2713,Frontier Airlines,4816,Departure,10/1/2023,04:57 PM,Miscellaneous Terminal,International
1004383,2140,LATAM Airlines,27871,Departure,4/12/2023,04:14 PM,T4,International
1004384,6771,Alaska Airlines,162285,Arrival,8/7/2023,08:00 PM,T8,Domestic
1004385,4603,Airlines,382598,Arrival,11/2/2023,07:40 AM,T5,Domestic
1004386,3870,Volaris,65351,Departure,1/14/2023,08:43 PM,T3,International
1004387,4961,Turkish Airlines,320508,Departure,12/17/2023,09:41 AM,T6,Domestic
1004388,7094,Turkish Airlines,322519,Arrival,3/25/2023,03:09 AM,T7,Domestic
1004389,4355,Qantas,147121,Arrival,3/14/2023,05:29 AM,T3,Domestic
1004390,6825,Alaska Airlines,5666,Arrival,8/18/2023,02:21 AM,T4,International
1004391,4897,Turkish Airlines,27735,Departure,3/3/2023,09:49 AM,Miscellaneous Terminal,Domestic
1004392,3579,Alitalia,575086,Arrival,8/3/2023,08:15 PM,TBIT,International
1004393,3514,Scandinavian Airlines,430149,Departure,11/12/2023,04:41 AM,T5,Domestic
1004394,2888,Iberia,13171,Departure,1/6/2023,03:42 AM,T2,Domestic
1004395,9861,Turkish Airlines,416048,Arrival,4/15/2023,02:12 AM,T4,Domestic
1004396,4360,Thai Airways,4562,Departure,2/20/2023,11:32 AM,T5,International
1004397,2428,Emirates,204656,Arrival,4/7/2023,06:24 AM,T5,Domestic
1004398,2684,EVA Air,232269,Departure,2/22/2023,09:30 AM,T6,Domestic
1004399,6467,Alitalia,10873,Arrival,3/8/2023,10:48 AM,T6,International
1004400,5440,Virgin Atlantic,335417,Arrival,10/30/2023,07:02 AM,T4,Domestic
1004401,9825,Philippine Airlines,28932,Arrival,1/27/2023,11:49 PM,T6,International
1004402,7723,United Airlines,382753,Departure,11/12/2023,01:10 AM,T5,Domestic
1004403,4140,China Airlines,283282,Arrival,5/21/2023,11:36 PM,T6,Domestic
1004404,5044,Frontier Airlines,58596,Departure,7/10/2023,02:20 PM,T6,International
1004405,2834,Fiji Airways,46132,Departure,5/1/2023,01:00 AM,T7,International
1004406,1908,Singapore Airlines,288293,Departure,1/31/2023,04:30 PM,T6,Domestic
1004407,1866,Asiana Airlines,282298,Departure,11/26/2023,05:32 AM,T6,Domestic
1004408,4629,Qantas,78685,Departure,2/22/2023,03:07 AM,T3,International
1004409,9455,Air New Zealand,341838,Departure,8/11/2023,04:26 AM,T4,Domestic
1004410,3192,Etihad Airways,184224,Arrival,8/24/2023,08:14 AM,T5,Domestic
1004411,8008,Asiana Airlines,179906,Arrival,12/2/2023,04:16 PM,T2,Domestic
1004412,9269,Etihad Airways,124028,Departure,1/1/2023,06:31 PM,T2,International
1004413,7940,Allegiant Air,4585,Departure,5/23/2023,05:20 PM,T6,International
1004414,7658,Alitalia,35486,Departure,3/14/2023,07:32 AM,T5,International
1004415,9061,Emirates,13024,Arrival,9/10/2023,02:02 PM,T5,International
1004416,4475,Aeroflot,367860,Departure,10/5/2023,10:06 AM,T7,Domestic
1004417,9878,Virgin Atlantic,25471,Arrival,6/23/2023,02:29 PM,T5,International
1004418,4186,Alaska Airlines,32379,Departure,6/7/2023,05:39 AM,T8,Domestic
1004419,5721,Turkish Airlines,405635,Arrival,5/18/2023,01:55 AM,T1,Domestic
1004420,4156,Norwegian Air Shuttle,42718,Departure,3/22/2023,12:31 PM,T6,International
1004421,9672,Air Canada,0,Arrival,8/20/2023,05:27 AM,Imperial Terminal,International
1004422,3535,Thai Airways,46220,Departure,6/3/2023,04:47 AM,T4,International
1004423,5111,Air Canada,3360,Arrival,3/22/2023,05:49 PM,T8,International
1004424,4352,Turkish Airlines,11391,Arrival,3/8/2023,06:49 PM,T5,International
1004425,7451,Iberia,32307,Departure,12/9/2023,02:36 AM,TBIT,Domestic
1004426,3092,Aeromexico,164065,Departure,1/22/2023,06:20 PM,T2,International
1004427,4585,Aeromexico,202215,Departure,6/8/2023,06:17 PM,T5,Domestic
1004428,2582,Fiji Airways,45513,Departure,5/5/2023,10:17 PM,T7,International
1004429,2441,United Airlines,104286,Departure,2/2/2023,10:08 AM,T2,Domestic
1004430,6771,Avianca,49,Departure,11/19/2023,11:51 AM,Miscellaneous Terminal,International
1004431,3075,Philippine Airlines,175911,Arrival,5/12/2023,04:34 PM,T7,Domestic
1004432,1103,Delta Air Lines,1187,Departure,5/19/2023,08:26 PM,T5,International
1004433,5236,Alitalia,13951,Departure,12/9/2023,04:52 PM,T6,International
1004434,8537,JetBlue Airways,66501,Departure,12/27/2023,06:31 AM,Miscellaneous Terminal,Domestic
1004435,2570,Qatar Airways,11559,Departure,1/12/2023,05:38 PM,T8,International
1004436,4191,Swiss International Air Lines,31025,Departure,3/20/2023,11:49 AM,T4,International
1004437,1434,Allegiant Air,433354,Departure,10/30/2023,07:52 PM,T1,Domestic
1004438,1827,Iberia,133292,Departure,1/4/2023,12:04 AM,T8,Domestic
1004439,3927,Air China,172751,Arrival,1/26/2023,12:56 PM,T8,Domestic
1004440,3559,Iberia,126864,Arrival,7/14/2023,07:17 PM,T8,Domestic
1004441,9619,Volaris,338507,Arrival,9/16/2023,06:56 PM,T4,Domestic
1004442,1676,Southwest Airlines,2992,Departure,9/25/2023,11:30 AM,Miscellaneous Terminal,International
1004443,4904,Qantas,193267,Departure,11/1/2023,09:04 AM,T3,Domestic
1004444,2394,Scandinavian Airlines,125052,Departure,8/24/2023,03:52 PM,T8,Domestic
1004445,4706,American Airlines,325368,Arrival,2/19/2023,03:32 PM,T1,Domestic
1004446,4743,JetBlue Airways,3127,Arrival,2/24/2023,02:54 AM,T3,International
1004447,9983,Singapore Airlines,135826,Arrival,3/29/2023,06:28 PM,T8,Domestic
1004448,5057,Air China,400216,Departure,12/26/2023,06:01 AM,T1,Domestic
1004449,8298,JetBlue Airways,30983,Departure,1/31/2023,11:46 AM,TBIT,Domestic
1004450,7502,Air France,357760,Arrival,5/31/2023,12:34 AM,T1,Domestic
1004451,7278,Korean Air,17112,Arrival,3/14/2023,12:52 PM,T4,International
1004452,1444,Volaris,346750,Arrival,6/10/2023,10:47 AM,T5,Domestic
1004453,1766,Aeroflot,45962,Departure,2/24/2023,04:39 AM,T4,International
1004454,6835,American Airlines,14348,Arrival,7/18/2023,05:53 AM,T2,Domestic
1004455,9605,Hawaiian Airlines,7803,Departure,8/3/2023,11:46 AM,T8,International
1004456,5120,Copa Airlines,93114,Arrival,2/20/2023,12:02 AM,T7,International
1004457,6456,Frontier Airlines,45146,Departure,3/26/2023,06:06 AM,T7,International
1004458,3892,Alitalia,1844,Arrival,5/11/2023,01:14 PM,T8,International
1004459,9542,Copa Airlines,242146,Arrival,11/20/2023,12:38 AM,T6,Domestic
1004460,9831,Scandinavian Airlines,41820,Departure,3/13/2023,07:21 PM,T3,International
1004461,7600,LATAM Airlines,81960,Departure,11/25/2023,12:26 AM,T4,International
1004462,7591,Volaris,153402,Arrival,8/8/2023,09:23 PM,T3,Domestic
1004463,7173,Air China,27574,Arrival,1/22/2023,01:50 AM,T3,International
1004464,2714,Korean Air,46067,Departure,6/6/2023,12:12 PM,T4,International
1004465,2182,Delta Air Lines,188501,Departure,10/6/2023,03:39 AM,T6,Domestic
1004466,5375,China Airlines,491300,Arrival,11/23/2023,05:28 PM,TBIT,International
1004467,9019,Saudia,168837,Departure,1/23/2023,01:50 AM,T3,Domestic
1004468,5554,Delta Air Lines,221291,Departure,1/7/2023,03:23 PM,T6,Domestic
1004469,4324,Volaris,388778,Departure,10/26/2023,07:32 AM,TBIT,International
1004470,6857,Turkish Airlines,230268,Departure,10/5/2023,11:38 PM,T3,Domestic
1004471,3583,Avianca,38336,Departure,5/23/2023,08:02 PM,T7,International
1004472,2729,Air France,2401,Departure,8/20/2023,12:19 AM,T8,International
1004473,9458,Alitalia,126771,Departure,6/16/2023,02:10 PM,T3,Domestic
1004474,3828,JetBlue Airways,714518,Departure,8/20/2023,05:48 PM,TBIT,International
1004475,5815,British Airways,127079,Departure,5/24/2023,10:16 AM,Miscellaneous Terminal,Domestic
1004476,6052,Thai Airways,275833,Arrival,8/3/2023,03:56 PM,T3,Domestic
1004477,7904,Lufthansa,37503,Departure,1/10/2023,09:53 AM,T2,Domestic
1004478,8667,Philippine Airlines,8456,Departure,6/1/2023,01:13 AM,T8,International
1004479,5777,Virgin Atlantic,348330,Arrival,9/26/2023,01:25 PM,T7,Domestic
1004480,7612,Air France,27889,Departure,2/23/2023,04:33 PM,T2,Domestic
1004481,5289,British Airways,394858,Arrival,1/18/2023,08:32 AM,TBIT,International
1004482,8588,Cathay Pacific,214,Arrival,12/25/2023,04:01 AM,Miscellaneous Terminal,Domestic
1004483,9756,Thai Airways,6487,Arrival,3/27/2023,03:04 AM,TBIT,Domestic
1004484,8818,TAP Air Portugal,46145,Departure,4/24/2023,11:08 AM,T4,International
1004485,2630,Finnair,102967,Departure,1/27/2023,10:19 AM,T8,Domestic
1004486,1314,TAP Air Portugal,350613,Departure,9/4/2023,06:31 AM,T1,Domestic
1004487,2062,Avianca,387933,Departure,6/30/2023,02:41 AM,T1,Domestic
1004488,4296,Spirit Airlines,2909,Departure,12/16/2023,07:28 AM,T3,International
1004489,3767,Qatar Airways,169337,Departure,11/5/2023,04:51 AM,T8,Domestic
1004490,7692,Qatar Airways,36102,Arrival,9/3/2023,06:40 AM,T4,International
1004491,4836,Iberia,12849,Arrival,3/24/2023,05:57 AM,T5,International
1004492,2999,Air Canada,167288,Departure,6/10/2023,11:07 AM,T2,International
1004493,1306,British Airways,256078,Departure,12/2/2023,09:36 AM,T6,Domestic
1004494,6506,Airlines,276318,Arrival,12/20/2023,03:19 PM,T6,Domestic
1004495,4208,Scandinavian Airlines,304403,Departure,10/26/2023,09:51 AM,T1,Domestic
1004496,3845,American Airlines,379520,Departure,6/26/2023,05:36 AM,T4,Domestic
1004497,3165,Qatar Airways,152,Departure,2/11/2023,09:46 AM,Miscellaneous Terminal,Domestic
1004498,7221,China Airlines,232402,Departure,6/24/2023,03:41 AM,T6,Domestic
1004499,9290,Norwegian Air Shuttle,5904,Arrival,11/3/2023,01:00 AM,T4,International
1004500,2504,WestJet,361426,Arrival,5/28/2023,04:24 PM,T4,Domestic
1004501,5319,JetBlue Airways,4354,Departure,4/6/2023,10:22 AM,Miscellaneous Terminal,International
1004502,4702,El Al,324402,Arrival,9/24/2023,04:01 PM,T4,Domestic
1004503,7599,Air India,121791,Departure,5/12/2023,10:42 AM,Miscellaneous Terminal,Domestic
1004504,4470,United Airlines,20197,Arrival,7/3/2023,05:18 PM,T2,Domestic
1004505,4359,United Airlines,224219,Departure,6/11/2023,11:50 PM,T7,Domestic
1004506,1976,WestJet,1193,Arrival,7/3/2023,04:30 AM,T6,International
1004507,2687,Avianca,39491,Departure,8/8/2023,07:04 AM,T7,International
1004508,8404,Air New Zealand,396657,Arrival,10/4/2023,11:02 AM,T4,Domestic
1004509,1050,Qantas,660882,Departure,8/1/2023,05:36 PM,TBIT,International
1004510,4994,Alitalia,623,Arrival,9/6/2023,09:48 AM,Miscellaneous Terminal,Domestic
1004511,1926,Iberia,56,Arrival,4/10/2023,05:03 AM,Imperial Terminal,Domestic
1004512,2832,Scandinavian Airlines,161437,Departure,10/17/2023,09:51 PM,T5,Domestic
1004513,4142,Thai Airways,10225,Departure,8/10/2023,01:34 PM,T8,International
1004514,2946,Qatar Airways,10263,Departure,8/26/2023,08:01 PM,T2,International
1004515,6663,Iberia,3975,Arrival,2/12/2023,08:50 PM,T8,International
1004516,8676,Qatar Airways,448937,Arrival,6/19/2023,12:44 PM,TBIT,International
1004517,5310,Lufthansa,137451,Arrival,7/1/2023,01:12 PM,T8,Domestic
1004518,8100,LATAM Airlines,227323,Departure,6/19/2023,04:56 PM,T2,International
1004519,5175,Delta Air Lines,3311,Arrival,7/22/2023,04:10 PM,TBIT,Domestic
1004520,9785,Turkish Airlines,377976,Departure,4/17/2023,10:34 PM,T7,Domestic
1004521,4266,Qantas,115868,Departure,8/12/2023,10:36 PM,T8,Domestic
1004522,6311,Asiana Airlines,234885,Arrival,2/28/2023,04:46 PM,T7,Domestic
1004523,5175,Air China,28977,Arrival,2/7/2023,04:34 PM,T5,International
1004524,8551,Cathay Pacific,97391,Departure,6/9/2023,03:47 AM,T6,International
1004525,3741,Air China,29548,Arrival,3/28/2023,08:27 AM,T2,Domestic
1004526,9352,Volaris,364997,Arrival,8/10/2023,10:53 PM,T1,Domestic
1004527,5930,United Airlines,147824,Departure,2/27/2023,04:00 AM,T8,Domestic
1004528,1973,Qantas,317167,Departure,10/27/2023,12:47 AM,T6,Domestic
1004529,7259,WestJet,793,Arrival,12/1/2023,12:34 AM,T6,International
1004530,6923,Saudia,241311,Arrival,5/7/2023,07:32 AM,T6,Domestic
