FlightId,FlightNum,Airline,PassengerCount,Departure,ScheduledDate,ScheduledTime,Terminal,PlaneId,International,Destination
1004292,9807,Scandinavian Airlines,301232,1,2023-03-25,11:10 PM,T7,PL67,0,Overland Park
1004293,4186,Scandinavian Airlines,69330,1,2023-09-18,08:53 PM,T6,PL39,1,France
1004294,7381,Air France,20532,1,2023-12-15,11:05 PM,T3,PL151,0,Mobile
1004295,3804,Air China,449152,0,2023-07-16,03:51 AM,T1,PL94,0,Port St. Lucie
1004296,6507,Cathay Pacific,267,1,2023-01-29,09:08 AM,T5,PL7,1,Mauritania
1004297,3561,Air France,29651,0,2023-02-13,05:20 PM,T7,PL36,1,Benin
1004298,8278,Etihad Airways,3918,0,2023-06-11,11:09 AM,T3,PL91,1,Liechtenstein
1004299,4901,Air China,301190,1,2023-06-30,10:32 AM,T3,PL5,0,Anaheim
1004300,9735,Norwegian Air Shuttle,296165,0,2023-01-30,07:08 AM,T5,PL44,0,Raleigh
1004301,7463,American Airlines,72728,0,2023-01-27,02:46 AM,Miscellaneous,PL195,0,Tacoma
1004302,1418,Alitalia,153673,1,2023-12-17,11:25 PM,T8,PL138,0,Atlanta
1004303,2525,Saudia,758872,0,2023-08-29,02:52 AM,TBIT,PL78,1,Central African Republic
1004304,8888,El Al,111543,1,2023-02-02,08:07 AM,T1,PL125,0,Las Vegas
1004305,1419,Asiana Airlines,5,0,2023-12-03,05:55 AM,Miscellaneous,PL195,1,Liberia
1004306,1327,Saudia,125711,1,2023-02-19,06:07 AM,T3,PL175,0,Orlando
1004307,4365,Virgin Atlantic,6046,0,2023-06-24,10:16 PM,TBIT,PL143,0,Dallas
1004308,2787,LATAM Airlines,408908,1,2023-06-06,09:21 AM,T1,PL190,0,Glendale
1004309,2502,Virgin Atlantic,351079,1,2023-01-11,08:12 AM,T1,PL65,0,Chula Vista
1004310,4099,Qatar Airways,168348,0,2023-09-25,03:29 AM,T8,PL175,0,Reno
1004311,2084,Swiss International Air Lines,4295,0,2023-11-07,09:49 PM,T4,PL134,1,San Marino
1004312,5974,Turkish Airlines,35267,1,2023-07-28,06:07 AM,T7,PL120,1,Grenada
1004313,8671,Air Canada,7437,0,2023-11-21,02:44 PM,Miscellaneous,PL165,1,Armenia
1004314,6273,Spirit Airlines,4,1,2023-07-14,04:57 AM,Miscellaneous,PL103,1,Grenada
1004315,3958,Southwest Airlines,40047,0,2023-05-19,07:56 PM,T7,PL127,1,Ethiopia
1004316,6306,Air India,679595,1,2023-01-27,10:17 PM,TBIT,PL174,1,Eritrea
1004317,6274,Japan Airlines,16,0,2023-06-29,03:02 AM,Miscellaneous,PL8,1,Honduras
1004318,5257,Volaris,33033,0,2023-02-23,01:30 AM,T7,PL89,1,Colombia
1004319,7202,Copa Airlines,71065,1,2023-04-21,11:00 AM,T3,PL5,1,Pakistan
1004320,7517,Southwest Airlines,264371,1,2023-09-28,03:22 PM,T6,PL9,0,Anchorage
1004321,3742,Etihad Airways,372938,0,2023-08-08,05:49 AM,T4,PL49,0,Atlanta
1004322,8731,EVA Air,283338,1,2023-08-16,09:30 AM,T7,PL66,0,Lexington
1004323,7610,Aeroflot,2949,1,2023-06-20,09:39 PM,T8,PL90,1,Belize
1004324,5368,El Al,197717,1,2023-02-22,03:20 PM,T7,PL189,0,Anchorage
1004325,6007,Japan Airlines,111940,0,2023-08-01,10:58 AM,Miscellaneous,PL5,0,Knoxville
1004326,2505,TAP Air Portugal,226610,0,2023-10-04,11:05 PM,T5,PL64,0,Denver
1004327,6374,Southwest Airlines,125975,1,2023-11-19,02:27 PM,T8,PL31,0,Garland
1004328,3533,Scandinavian Airlines,6749,1,2023-09-28,12:25 AM,Miscellaneous,PL167,1,Poland
1004329,2447,LATAM Airlines,28395,0,2023-03-15,06:37 AM,T2,PL32,0,Amarillo
1004330,7475,Etihad Airways,399610,0,2023-04-16,11:44 AM,T5,PL80,0,Milwaukee
1004331,7533,Norwegian Air Shuttle,341287,1,2023-04-11,03:50 AM,TBIT,PL4,1,Afghanistan
1004332,3348,Airlines,99731,1,2023-08-07,05:49 PM,T6,PL121,1,Mozambique
1004333,6227,Cathay Pacific,9673,0,2023-11-01,10:46 AM,T6,PL103,1,Kyrgyzstan
1004334,4485,Iberia,35771,1,2023-10-28,07:38 PM,T7,PL89,1,Paraguay
1004335,6286,Air New Zealand,4109,1,2023-04-06,03:31 AM,T6,PL48,1,New Zealand
1004336,2141,Korean Air,35189,1,2023-05-01,11:05 AM,T4,PL170,1,Morocco
1004337,8766,Emirates,414609,0,2023-05-14,08:02 AM,TBIT,PL62,1,Nicaragua
1004338,7070,Turkish Airlines,345,1,2023-01-21,04:45 AM,Imperial Terminal,PL161,0,Louisville
1004339,2567,LATAM Airlines,77901,1,2023-09-07,05:20 AM,T6,PL63,1,El Salvador
1004340,2943,El Al,13623,1,2023-04-05,02:07 PM,T8,PL15,1,Cabo Verde
1004341,2659,Etihad Airways,13656,0,2023-02-19,08:47 AM,T7,PL178,1,Greece
1004342,8324,Asiana Airlines,108221,1,2023-02-16,04:51 AM,T8,PL161,0,Knoxville
1004343,9621,WestJet,200684,1,2023-12-09,09:04 AM,T2,PL102,1,Laos
1004344,8974,Air China,16438,1,2023-12-07,02:52 PM,T8,PL186,1,Russia
1004345,7810,Japan Airlines,5385,1,2023-03-11,02:06 PM,T6,PL167,1,Andorra
1004346,7365,Thai Airways,370507,0,2023-04-22,08:26 AM,T1,PL151,0,Boise City
1004347,8025,Copa Airlines,240431,1,2023-02-07,09:27 PM,T6,PL101,0,Pittsburgh
1004348,3477,Air India,396107,0,2023-02-04,03:32 PM,TBIT,PL98,1,Germany
1004349,1719,Etihad Airways,215731,1,2023-04-16,01:13 AM,T7,PL110,0,Moreno Valley
1004350,6166,Avianca,403449,0,2023-11-25,03:40 AM,T1,PL10,0,Providence
1004351,1547,Airlines,26524,1,2023-01-24,03:38 PM,T7,PL40,1,New Zealand
1004352,8137,El Al,70107,1,2023-11-29,12:50 PM,T6,PL116,1,Latvia
1004353,3822,Emirates,244322,1,2023-12-22,08:47 AM,T6,PL29,0,San Diego
1004354,9855,Asiana Airlines,77479,1,2023-04-24,10:30 PM,T4,PL82,1,Chile
1004355,6454,Asiana Airlines,105202,0,2023-10-08,05:56 PM,T8,PL178,0,Huntington Beach
1004356,3543,Air New Zealand,404,0,2023-10-03,07:17 AM,T6,PL95,1,Saint Kitts and Nevis
1004357,8555,Swiss International Air Lines,26553,0,2023-05-09,02:23 AM,T2,PL110,0,Fayetteville
1004358,5921,Air France,3344,0,2023-05-19,01:23 PM,T8,PL122,1,Guinea
1004359,3421,American Airlines,263479,0,2023-04-25,11:52 PM,T7,PL65,0,Salem
1004360,6876,Iberia,406518,0,2023-02-23,08:04 PM,T4,PL135,0,Mobile
1004361,9321,Alitalia,269570,0,2023-03-07,07:17 PM,T7,PL49,0,Amarillo
1004362,9161,Cathay Pacific,319780,1,2023-10-05,06:22 PM,T1,PL171,0,Aurora
1004363,6976,Southwest Airlines,30893,0,2023-07-07,06:33 PM,T4,PL192,1,France
1004364,9314,Alaska Airlines,37840,0,2023-07-09,03:35 AM,T4,PL21,1,Cyprus
1004365,7878,Alitalia,455005,0,2023-02-06,09:16 AM,T5,PL168,0,Hialeah
1004366,8609,Etihad Airways,35794,0,2023-10-22,07:23 PM,T5,PL106,1,Estonia
1004367,2492,Thai Airways,161984,1,2023-03-14,08:42 PM,T2,PL15,1,Italy
1004368,1411,Air Canada,355257,1,2023-04-06,02:47 AM,T6,PL139,0,Lubbock
1004369,1735,El Al,209449,1,2023-01-29,05:04 AM,T3,PL45,0,Chesapeake
1004370,3139,Lufthansa,286606,1,2023-09-18,02:42 PM,T3,PL35,0,Yonkers
1004371,5114,Airlines,105202,0,2023-07-27,08:31 AM,T8,PL170,0,Norfolk
1004372,6076,American Airlines,398069,1,2023-03-20,05:01 PM,T1,PL73,0,Detroit
1004373,9041,Virgin Atlantic,31474,0,2023-04-06,06:56 PM,T2,PL81,0,San Bernardino
1004374,3916,Fiji Airways,498,1,2023-11-09,05:18 PM,Imperial Terminal,PL99,0,Providence
1004375,9636,Air New Zealand,270784,1,2023-07-15,11:17 AM,T7,PL150,0,Boise
1004376,2628,Lufthansa,10,0,2023-02-13,01:14 PM,Miscellaneous,PL52,1,Morocco
1004377,1104,Finnair,345277,0,2023-10-18,04:08 AM,T4,PL124,0,San Francisco
1004378,3362,Norwegian Air Shuttle,223628,1,2023-02-12,11:49 PM,T6,PL115,0,Philadelphia
1004379,6262,Turkish Airlines,6407,1,2023-03-05,02:53 AM,Miscellaneous,PL166,1,Malawi
1004380,5806,Spirit Airlines,192851,1,2023-10-01,07:00 PM,T2,PL103,1,Monaco
1004381,4092,Swiss International Air Lines,164497,1,2023-05-25,04:52 AM,T8,PL116,0,Glendale
1004382,2860,Etihad Airways,4816,1,2023-10-30,11:57 PM,Miscellaneous,PL141,1,Senegal
1004383,4417,Finnair,27871,1,2023-01-01,08:36 AM,T4,PL104,1,Panama
1004384,1558,Finnair,162285,0,2023-06-01,02:28 AM,T8,PL196,0,Greensboro
1004385,1730,Saudia,382598,0,2023-10-19,01:34 PM,T5,PL134,0,San Jose
1004386,2988,Alaska Airlines,65351,1,2023-04-09,10:00 PM,T3,PL8,1,Iraq
1004387,8214,Spirit Airlines,320508,1,2023-02-19,10:40 AM,T6,PL139,0,Salt Lake City
1004388,6859,Avianca,322519,0,2023-04-13,10:00 PM,T7,PL1,0,Ontario
1004389,4775,Scandinavian Airlines,147121,0,2023-07-23,04:47 AM,T3,PL78,0,Fresno
1004390,2669,Volaris,5666,0,2023-02-06,04:54 PM,T4,PL131,1,Peru
1004391,6000,Frontier Airlines,27735,1,2023-12-27,02:18 AM,Miscellaneous,PL91,0,Fort Worth
1004392,8853,TAP Air Portugal,575086,0,2023-06-19,07:58 PM,TBIT,PL181,1,Japan
1004393,5841,Air France,430149,1,2023-01-27,12:09 AM,T5,PL175,0,Grand Rapids
1004394,5262,Airlines,13171,1,2023-12-25,06:56 AM,T2,PL194,0,Boston
1004395,2409,Air New Zealand,416048,0,2023-07-29,03:38 PM,T4,PL33,0,Ontario
1004396,1083,Virgin Atlantic,4562,1,2023-03-20,11:53 AM,T5,PL160,1,Italy
1004397,2713,Aeroflot,204656,0,2023-02-05,10:12 PM,T5,PL135,0,Chesapeake
1004398,6285,Thai Airways,232269,1,2023-09-01,12:54 PM,T6,PL175,0,Fort Wayne
1004399,6707,Japan Airlines,10873,0,2023-03-02,07:05 AM,T6,PL132,1,Czech Republic
1004400,7681,EVA Air,335417,0,2023-07-18,04:26 AM,T4,PL15,0,Fresno
1004401,4642,Turkish Airlines,28932,0,2023-06-22,09:58 AM,T6,PL63,1,Malta
1004402,2162,JetBlue Airways,382753,1,2023-03-26,07:11 PM,T5,PL147,0,Jackson
1004403,1807,Hawaiian Airlines,283282,0,2023-06-29,04:27 AM,T6,PL133,0,Madison
1004404,3927,Asiana Airlines,58596,1,2023-07-18,05:10 PM,T6,PL74,1,Ecuador
1004405,5215,Air India,46132,1,2023-04-07,01:58 AM,T7,PL60,1,Ethiopia
1004406,5092,Iberia,288293,1,2023-09-29,09:16 PM,T6,PL52,0,Irvine
1004407,2243,Norwegian Air Shuttle,282298,1,2023-06-21,07:54 AM,T6,PL69,0,Albuquerque
1004408,3749,Aeromexico,78685,1,2023-05-18,06:43 AM,T3,PL182,1,Myanmar
1004409,6331,TAP Air Portugal,341838,1,2023-01-11,04:34 PM,T4,PL106,0,Birmingham
1004410,1935,Fiji Airways,184224,0,2023-07-26,10:59 AM,T5,PL24,0,Lexington
1004411,6542,TAP Air Portugal,179906,0,2023-11-27,07:08 AM,T2,PL18,0,Minneapolis
1004412,4355,Copa Airlines,124028,1,2023-03-10,07:39 AM,T2,PL110,1,Papua New Guinea
1004413,4470,TAP Air Portugal,4585,1,2023-06-15,02:25 AM,T6,PL154,1,Palestine
1004414,6757,United Airlines,35486,1,2023-10-14,10:15 PM,T5,PL108,1,Guinea-Bissau
1004415,3895,Fiji Airways,13024,0,2023-06-14,10:21 AM,T5,PL47,1,Kenya
1004416,7378,EVA Air,367860,1,2023-08-13,12:46 PM,T7,PL117,0,Minneapolis
1004417,5946,Etihad Airways,25471,0,2023-03-06,05:01 PM,T5,PL27,1,Jamaica
1004418,8532,American Airlines,32379,1,2023-08-06,03:14 AM,T8,PL25,0,Fayetteville
1004419,9786,Korean Air,405635,0,2023-09-12,12:39 AM,T1,PL81,0,Kansas City
1004420,3637,WestJet,42718,1,2023-05-20,05:10 PM,T6,PL22,1,Cuba
1004421,1061,Southwest Airlines,0,0,2023-03-31,08:07 PM,Imperial Terminal,PL13,1,Egypt
1004422,3326,Scandinavian Airlines,46220,1,2023-05-27,06:35 AM,T4,PL197,1,Gambia
1004423,1211,Volaris,3360,0,2023-02-25,01:41 AM,T8,PL133,1,Portugal
1004424,9838,Qantas,11391,0,2023-05-29,04:16 AM,T5,PL96,1,Guinea-Bissau
1004425,1118,Avianca,32307,1,2023-03-19,03:06 AM,TBIT,PL53,0,Scottsdale
1004426,2197,Lufthansa,164065,1,2023-04-16,06:00 PM,T2,PL112,1,Namibia
1004427,4458,El Al,202215,1,2023-06-04,12:28 PM,T5,PL50,0,Cape Coral
1004428,8336,Hawaiian Airlines,45513,1,2023-04-12,02:54 AM,T7,PL162,1,Ghana
1004429,7059,Air India,104286,1,2023-08-22,09:53 AM,T2,PL91,0,Anaheim
1004430,1931,EVA Air,49,1,2023-12-27,10:08 PM,Miscellaneous,PL88,1,Micronesia
1004431,7974,Etihad Airways,175911,0,2023-01-07,06:37 PM,T7,PL49,0,Jackson
1004432,9374,Emirates,1187,1,2023-05-29,12:19 PM,T5,PL71,1,Ghana
1004433,7105,British Airways,13951,1,2023-06-05,05:04 PM,T6,PL122,1,Ghana
1004434,8709,JetBlue Airways,66501,1,2023-12-10,11:30 PM,Miscellaneous,PL85,0,Moreno Valley
1004435,7710,Air China,11559,1,2023-09-09,10:57 PM,T8,PL161,1,Guatemala
1004436,7047,Copa Airlines,31025,1,2023-03-30,03:54 PM,T4,PL31,1,Qatar
1004437,1133,Allegiant Air,433354,1,2023-01-19,12:09 AM,T1,PL121,0,Indianapolis
1004438,8755,Etihad Airways,133292,1,2023-01-30,11:57 AM,T8,PL38,0,Tulsa
1004439,2488,Aeromexico,172751,0,2023-06-11,07:28 PM,T8,PL181,0,Salt Lake City
1004440,9619,Copa Airlines,126864,0,2023-10-25,09:57 PM,T8,PL198,0,Chula Vista
1004441,8681,El Al,338507,0,2023-09-17,03:19 AM,T4,PL136,0,Boise City
1004442,5037,Qatar Airways,2992,1,2023-01-01,02:39 PM,Miscellaneous,PL192,1,Equatorial Guinea
1004443,5335,Delta Air Lines,193267,1,2023-11-23,03:21 PM,T3,PL138,0,Fort Wayne
1004444,7714,Virgin Atlantic,125052,1,2023-08-15,03:24 PM,T8,PL23,0,Mesa
1004445,8434,Air China,325368,0,2023-12-30,06:11 PM,T1,PL66,0,Sioux Falls
1004446,3126,British Airways,3127,0,2023-10-03,01:40 AM,T3,PL79,1,East Timor
1004447,7461,Copa Airlines,135826,0,2023-12-18,08:48 AM,T8,PL151,0,Stockton
1004448,5329,Philippine Airlines,400216,1,2023-04-24,10:57 PM,T1,PL59,0,Wichita
1004449,4737,Delta Air Lines,30983,1,2023-08-16,01:15 PM,TBIT,PL92,0,Colorado Springs
1004450,5403,Etihad Airways,357760,0,2023-02-27,10:21 PM,T1,PL183,0,Colorado Springs
1004451,8513,Lufthansa,17112,0,2023-06-02,12:21 AM,T4,PL112,1,Kenya
1004452,7588,British Airways,346750,0,2023-11-08,09:39 AM,T5,PL135,0,Chicago
1004453,3193,Allegiant Air,45962,1,2023-08-12,01:28 AM,T4,PL136,1,Australia
1004454,3870,Lufthansa,14348,0,2023-07-26,12:22 AM,T2,PL4,0,Hialeah
1004455,8032,Philippine Airlines,7803,1,2023-04-09,04:03 AM,T8,PL14,1,Gambia
1004456,8642,Virgin Atlantic,93114,0,2023-12-16,04:42 AM,T7,PL22,1,Bulgaria
1004457,6696,Air India,45146,1,2023-02-25,06:42 AM,T7,PL134,1,Central African Republic
1004458,8020,LATAM Airlines,1844,0,2023-05-06,06:33 PM,T8,PL86,1,Eritrea
1004459,3561,British Airways,242146,0,2023-07-19,03:59 PM,T6,PL142,0,Jersey City
1004460,4144,Avianca,41820,1,2023-04-05,11:35 AM,T3,PL176,1,Luxembourg
1004461,9285,Cathay Pacific,81960,1,2023-04-25,09:32 PM,T4,PL62,1,Benin
1004462,8302,Air India,153402,0,2023-11-04,05:10 PM,T3,PL85,0,Seattle
1004463,2715,Spirit Airlines,27574,0,2023-06-19,04:20 PM,T3,PL50,1,Denmark
1004464,9293,Allegiant Air,46067,1,2023-06-15,10:30 AM,T4,PL74,1,Latvia
1004465,7085,Aeromexico,188501,1,2023-09-22,11:18 AM,T6,PL54,0,New Orleans
1004466,6997,Cathay Pacific,491300,0,2023-07-26,02:08 AM,TBIT,PL99,1,Austria
1004467,9586,United Airlines,168837,1,2023-10-01,01:35 PM,T3,PL183,0,San Antonio
1004468,4517,Aeromexico,221291,1,2023-11-21,12:15 AM,T6,PL137,0,McKinney
1004469,2205,Alaska Airlines,388778,1,2023-04-22,12:41 AM,TBIT,PL52,1,Saudi Arabia
1004470,9484,Air France,230268,1,2023-05-07,01:14 AM,T3,PL35,0,Oceanside
1004471,7304,Virgin Atlantic,38336,1,2023-04-10,07:03 AM,T7,PL145,1,China
1004472,7483,Etihad Airways,2401,1,2023-04-14,01:03 PM,T8,PL44,1,Cuba
1004473,8859,Iberia,126771,1,2023-03-01,03:06 PM,T3,PL182,0,Greensboro
1004474,6168,Swiss International Air Lines,714518,1,2023-09-27,04:55 AM,TBIT,PL2,1,India
1004475,2203,Asiana Airlines,127079,1,2023-01-22,03:01 AM,Miscellaneous,PL34,0,Denver
1004476,2286,Frontier Airlines,275833,0,2023-03-17,12:13 PM,T3,PL180,0,Cleveland
1004477,1205,Swiss International Air Lines,37503,1,2023-10-06,03:53 AM,T2,PL130,0,Fort Wayne
1004478,2630,Finnair,8456,1,2023-08-15,11:49 PM,T8,PL136,1,Dominican Republic
1004479,5014,American Airlines,348330,0,2023-02-19,04:05 AM,T7,PL5,0,Saint Paul
1004480,8333,United Airlines,27889,1,2023-08-29,02:40 AM,T2,PL39,0,Huntington Beach
1004481,1326,Air New Zealand,394858,0,2023-08-18,05:50 AM,TBIT,PL100,1,Morocco
1004482,9855,Iberia,214,0,2023-11-24,02:30 AM,Miscellaneous,PL148,0,Seattle
1004483,3743,Alitalia,6487,0,2023-09-06,07:35 PM,TBIT,PL34,0,Garland
1004484,9656,Virgin Atlantic,46145,1,2023-07-27,02:00 PM,T4,PL188,1,Luxembourg
1004485,4540,WestJet,102967,1,2023-11-03,10:06 AM,T8,PL178,0,Fresno
1004486,1788,Scandinavian Airlines,350613,1,2023-07-05,06:02 PM,T1,PL134,0,El Paso
1004487,9408,Air Canada,387933,1,2023-05-26,03:49 PM,T1,PL90,0,North Las Vegas
1004488,4134,Air France,2909,1,2023-05-08,01:50 PM,T3,PL155,1,Cameroon
1004489,4779,Etihad Airways,169337,1,2023-10-20,12:01 AM,T8,PL10,0,San Jose
1004490,3809,Korean Air,36102,0,2023-06-30,09:31 AM,T4,PL174,1,Ethiopia
1004491,3591,Avianca,12849,0,2023-02-07,09:43 AM,T5,PL144,1,Chile
1004492,1373,JetBlue Airways,167288,1,2023-09-16,03:40 AM,T2,PL51,1,Netherlands
1004493,8059,Virgin Atlantic,256078,1,2023-11-21,05:40 PM,T6,PL69,0,Oceanside
1004494,9168,Emirates,276318,0,2023-09-06,06:34 AM,T6,PL140,0,Huntington Beach
1004495,3878,Fiji Airways,304403,1,2023-01-02,10:15 AM,T1,PL48,0,San Francisco
1004496,8809,Etihad Airways,379520,1,2023-09-11,01:39 PM,T4,PL141,0,Memphis
1004497,2171,Copa Airlines,152,1,2023-10-12,07:25 AM,Miscellaneous,PL90,0,Boston
1004498,4841,Finnair,232402,1,2023-08-29,07:59 PM,T6,PL167,0,Cleveland
1004499,4569,Norwegian Air Shuttle,5904,0,2023-04-25,02:15 AM,T4,PL62,1,Haiti
1004500,6918,Saudia,361426,0,2023-09-15,04:28 AM,T4,PL109,0,Hialeah
1004501,7618,Alaska Airlines,4354,1,2023-06-30,11:39 PM,Miscellaneous,PL131,1,Austria
1004502,7763,Asiana Airlines,324402,0,2023-03-01,01:31 AM,T4,PL30,0,Cincinnati
1004503,9730,Korean Air,121791,1,2023-05-31,05:31 PM,Miscellaneous,PL8,0,Tulsa
1004504,4302,Alitalia,20197,0,2023-06-16,01:50 PM,T2,PL199,0,McKinney
1004505,1437,Delta Air Lines,224219,1,2023-06-23,02:13 AM,T7,PL196,0,Raleigh
1004506,7896,LATAM Airlines,1193,0,2023-07-26,12:00 PM,T6,PL131,1,Palau
1004507,7544,TAP Air Portugal,39491,1,2023-11-26,02:03 AM,T7,PL115,1,Gambia
1004508,4816,Avianca,396657,0,2023-03-10,03:07 AM,T4,PL49,0,Lubbock
1004509,5027,Saudia,660882,1,2023-03-24,12:00 AM,TBIT,PL34,1,Bosnia and Herzegovina
1004510,5126,Fiji Airways,623,0,2023-03-10,02:21 PM,Miscellaneous,PL84,0,Newport News
1004511,6151,Air China,56,0,2023-09-01,11:29 AM,Imperial Terminal,PL4,0,Providence
1004512,2818,Etihad Airways,161437,1,2023-05-07,05:46 AM,T5,PL98,0,San Diego
1004513,6305,United Airlines,10225,1,2023-07-03,02:01 AM,T8,PL105,1,Azerbaijan
1004514,3566,Air France,10263,1,2023-05-22,02:02 AM,T2,PL193,1,Georgia
1004515,9635,China Airlines,3975,0,2023-02-20,09:00 AM,T8,PL88,1,France
1004516,4113,Copa Airlines,448937,0,2023-09-06,11:04 AM,TBIT,PL161,1,Costa Rica
1004517,3500,JetBlue Airways,137451,0,2023-03-23,06:26 PM,T8,PL10,0,Lincoln
1004518,5435,American Airlines,227323,1,2023-11-11,08:06 PM,T2,PL53,1,Monaco
1004519,3587,Qatar Airways,3311,0,2023-10-26,12:11 AM,TBIT,PL23,0,Atlanta
1004520,8118,Aeroflot,377976,1,2023-04-17,08:18 PM,T7,PL81,0,Fort Worth
1004521,8708,Southwest Airlines,115868,1,2023-10-25,02:14 AM,T8,PL169,0,Jacksonville
1004522,7309,Emirates,234885,0,2023-05-29,07:33 PM,T7,PL98,0,Tulsa
1004523,3717,Swiss International Air Lines,28977,0,2023-05-02,06:59 PM,T5,PL28,1,Saint Lucia
1004524,7343,Iberia,97391,1,2023-05-27,01:40 AM,T6,PL159,1,Haiti
1004525,7857,Air China,29548,0,2023-12-31,10:37 AM,T2,PL23,0,Moreno Valley
1004526,5235,Iberia,364997,0,2023-06-27,01:50 PM,T1,PL104,0,Oxnard
1004527,7336,Finnair,147824,1,2023-02-10,05:05 PM,T8,PL21,0,Lubbock
1004528,3298,TAP Air Portugal,317167,1,2023-10-30,07:47 PM,T6,PL42,0,Columbus
1004529,1123,Finnair,793,0,2023-07-27,11:13 PM,T6,PL97,1,Armenia
1004530,7861,Norwegian Air Shuttle,241311,0,2023-04-09,11:23 PM,T6,PL119,0,Atlanta
1004531,5104,Avianca,5102,0,2023-01-26,01:46 PM,TBIT,PL68,0,Hialeah
1004532,1549,Fiji Airways,414444,1,2023-11-20,09:35 AM,T5,PL166,0,Winston-Salem
1004533,1910,LATAM Airlines,398423,1,2023-01-31,11:58 PM,T1,PL94,0,Grand Prairie
1004534,2474,Hawaiian Airlines,256534,1,2023-07-07,03:41 PM,T7,PL120,0,Salem
1004535,6371,Qatar Airways,362338,0,2023-09-08,10:58 PM,T6,PL103,0,Tallahassee
1004536,4756,Korean Air,289901,0,2023-03-12,08:08 AM,T6,PL152,0,Grand Rapids
1004537,9456,Virgin Atlantic,510391,0,2023-01-11,05:13 AM,TBIT,PL13,1,Palau
1004538,5617,Lufthansa,3679,0,2023-06-28,02:52 AM,T8,PL41,1,Japan
1004539,7583,Allegiant Air,160693,1,2023-01-24,12:52 AM,T2,PL33,1,Canada
1004540,9176,El Al,27925,1,2023-04-06,01:10 PM,T5,PL173,1,Oman
1004541,3797,Lufthansa,381828,0,2023-05-30,03:19 PM,T1,PL97,0,Spokane
1004542,1712,Frontier Airlines,169,0,2023-06-19,06:15 AM,Miscellaneous,PL113,0,Knoxville
1004543,7686,Etihad Airways,217894,0,2023-09-03,10:13 PM,T5,PL128,0,Des Moines
1004544,8283,Spirit Airlines,4860,0,2023-12-24,06:09 AM,T8,PL123,1,Finland
1004545,5300,TAP Air Portugal,118608,0,2023-06-14,12:55 PM,T8,PL5,0,Lexington
1004546,7962,Copa Airlines,34754,1,2023-08-24,08:39 AM,T4,PL45,1,Haiti
1004547,7211,Air Canada,141077,1,2023-10-22,01:45 AM,T8,PL155,0,Chicago
1004548,7905,Copa Airlines,87611,0,2023-01-26,06:26 PM,Miscellaneous,PL73,0,Laredo
1004549,5205,United Airlines,260964,1,2023-07-12,06:54 AM,T6,PL132,0,Henderson
1004550,9648,Etihad Airways,660606,0,2023-04-27,08:46 PM,TBIT,PL128,1,Bhutan
1004551,3707,Cathay Pacific,1599,0,2023-11-25,07:26 AM,T4,PL12,1,Montenegro
1004552,6463,Air Canada,2530,0,2023-06-11,02:08 AM,Miscellaneous,PL166,1,Laos
1004553,8688,Delta Air Lines,360126,1,2023-03-27,04:28 PM,T3,PL25,0,Winston-Salem
1004554,3823,Emirates,6,0,2023-12-03,08:35 AM,Miscellaneous,PL41,1,Chad
1004555,9532,Qantas,285273,1,2023-03-22,01:51 PM,T7,PL166,0,New York City
1004556,7737,Singapore Airlines,93672,1,2023-11-15,12:59 AM,T2,PL68,0,Aurora
1004557,7723,Air New Zealand,157942,1,2023-01-22,07:00 PM,T3,PL74,0,Glendale
1004558,8320,Air China,237563,1,2023-03-04,11:48 AM,T2,PL88,1,Kuwait
1004559,5541,Iberia,59420,0,2023-09-05,12:15 AM,T7,PL102,1,New Zealand
1004560,6833,Aeroflot,52882,0,2023-10-19,05:03 PM,T2,PL149,0,Minneapolis
1004561,1662,Air India,60776,1,2023-11-06,10:42 AM,T4,PL56,1,Bhutan
1004562,4934,Aeroflot,217067,0,2023-11-22,09:25 PM,T5,PL2,0,Birmingham
1004563,1120,Philippine Airlines,530,0,2023-12-14,12:31 AM,Miscellaneous,PL2,0,Baton Rouge
1004564,8900,JetBlue Airways,36212,1,2023-03-02,04:52 PM,T4,PL70,1,Azerbaijan
1004565,2788,Qatar Airways,6,0,2023-01-12,03:24 PM,Miscellaneous,PL141,1,Denmark
1004566,3624,Airlines,979,0,2023-03-13,08:56 AM,T6,PL63,1,Lithuania
1004567,7108,Singapore Airlines,108331,0,2023-04-20,05:58 AM,T8,PL14,0,Durham
1004568,9495,Singapore Airlines,23614,0,2023-02-21,09:59 PM,T5,PL111,1,Mexico
1004569,4280,Norwegian Air Shuttle,49619,1,2023-04-04,03:37 PM,T4,PL88,1,Peru
1004570,9577,Cathay Pacific,159848,0,2023-09-20,03:51 AM,T3,PL105,0,Gilbert
1004571,3617,Air New Zealand,35800,0,2023-02-04,06:28 PM,T4,PL61,1,Cuba
1004572,7396,Air Canada,656630,1,2023-03-28,06:33 AM,TBIT,PL176,1,Antigua and Barbuda
1004573,4956,LATAM Airlines,332717,0,2023-12-03,08:21 AM,T3,PL152,0,Montgomery
1004574,6028,British Airways,322493,0,2023-03-08,05:15 AM,T4,PL116,0,Anaheim
1004575,8431,Air China,17996,1,2023-03-30,06:15 PM,T6,PL153,1,New Zealand
1004576,4109,Spirit Airlines,220069,0,2023-10-12,03:24 AM,T2,PL129,1,Eswatini
